0.000000	1.085464e+04	0.000000e+00	0.000000e+00	0.000000e+00
0.000200	1.085464e+04	2.444535e+06	0.000000e+00	0.000000e+00
0.000400	1.085464e+04	4.889070e+06	0.000000e+00	0.000000e+00
0.000600	1.085464e+04	7.333605e+06	0.000000e+00	0.000000e+00
0.000800	1.085464e+04	9.778140e+06	0.000000e+00	0.000000e+00
0.001000	1.085464e+04	1.222267e+07	0.000000e+00	0.000000e+00
0.001200	1.085464e+04	1.466721e+07	0.000000e+00	0.000000e+00
0.001400	1.085464e+04	1.711174e+07	0.000000e+00	0.000000e+00
0.001600	1.085464e+04	1.955628e+07	0.000000e+00	0.000000e+00
0.001800	1.085464e+04	2.200081e+07	0.000000e+00	0.000000e+00
0.002000	1.085464e+04	2.444535e+07	0.000000e+00	0.000000e+00
0.002200	1.085464e+04	2.688988e+07	0.000000e+00	0.000000e+00
0.002400	1.085464e+04	2.933442e+07	0.000000e+00	0.000000e+00
0.002600	1.085464e+04	3.177895e+07	0.000000e+00	0.000000e+00
0.002800	1.085464e+04	3.422349e+07	0.000000e+00	0.000000e+00
0.003000	1.085464e+04	3.666802e+07	0.000000e+00	0.000000e+00
0.003200	1.085464e+04	3.911256e+07	0.000000e+00	0.000000e+00
0.003400	1.085464e+04	4.155709e+07	0.000000e+00	0.000000e+00
0.003600	1.085464e+04	4.400163e+07	0.000000e+00	0.000000e+00
0.003800	1.085464e+04	4.644616e+07	0.000000e+00	0.000000e+00
0.004000	1.085464e+04	4.889070e+07	0.000000e+00	0.000000e+00
0.004200	1.085464e+04	5.133523e+07	0.000000e+00	0.000000e+00
0.004400	1.085464e+04	5.377977e+07	0.000000e+00	0.000000e+00
0.004600	1.085464e+04	5.622430e+07	0.000000e+00	0.000000e+00
0.004800	1.085464e+04	5.866884e+07	0.000000e+00	0.000000e+00
0.005000	1.085464e+04	6.111337e+07	0.000000e+00	0.000000e+00
0.005200	1.085464e+04	6.355791e+07	0.000000e+00	0.000000e+00
0.005400	1.085464e+04	6.600244e+07	0.000000e+00	0.000000e+00
0.005600	1.085464e+04	6.844698e+07	0.000000e+00	0.000000e+00
0.005800	1.085464e+04	7.089151e+07	0.000000e+00	0.000000e+00
0.006000	1.085464e+04	7.333605e+07	0.000000e+00	0.000000e+00
0.006200	1.085464e+04	7.578058e+07	0.000000e+00	0.000000e+00
0.006400	1.085464e+04	7.822512e+07	0.000000e+00	0.000000e+00
0.006600	1.085464e+04	8.066965e+07	0.000000e+00	0.000000e+00
0.006800	1.085464e+04	8.311419e+07	0.000000e+00	0.000000e+00
0.007000	1.085464e+04	8.555872e+07	0.000000e+00	0.000000e+00
0.007200	1.085464e+04	8.800326e+07	0.000000e+00	0.000000e+00
0.007400	1.085464e+04	9.044779e+07	0.000000e+00	0.000000e+00
0.007600	1.085464e+04	9.289233e+07	0.000000e+00	0.000000e+00
0.007800	1.085464e+04	9.533686e+07	0.000000e+00	0.000000e+00
0.008000	1.085464e+04	9.778140e+07	0.000000e+00	0.000000e+00
0.008200	1.085464e+04	1.002259e+08	0.000000e+00	0.000000e+00
0.008400	1.085464e+04	1.026705e+08	0.000000e+00	0.000000e+00
0.008600	1.085464e+04	1.051150e+08	0.000000e+00	0.000000e+00
0.008800	1.085464e+04	1.075595e+08	0.000000e+00	0.000000e+00
0.009000	1.085464e+04	1.100041e+08	0.000000e+00	0.000000e+00
0.009200	1.085464e+04	1.124486e+08	0.000000e+00	0.000000e+00
0.009400	1.085464e+04	1.148931e+08	0.000000e+00	0.000000e+00
0.009600	1.085464e+04	1.173377e+08	0.000000e+00	0.000000e+00
0.009800	1.085464e+04	1.197822e+08	0.000000e+00	0.000000e+00
0.010000	1.085464e+04	1.222267e+08	0.000000e+00	0.000000e+00
0.010200	1.085464e+04	1.246713e+08	0.000000e+00	0.000000e+00
0.010400	1.085464e+04	1.271158e+08	0.000000e+00	0.000000e+00
0.010600	1.085464e+04	1.295603e+08	0.000000e+00	0.000000e+00
0.010800	1.085464e+04	1.320049e+08	0.000000e+00	0.000000e+00
0.011000	1.085464e+04	1.344494e+08	0.000000e+00	0.000000e+00
0.011200	1.085464e+04	1.368940e+08	0.000000e+00	0.000000e+00
0.011400	1.085464e+04	1.393385e+08	0.000000e+00	0.000000e+00
0.011600	1.085464e+04	1.417830e+08	0.000000e+00	0.000000e+00
0.011800	1.085464e+04	1.442276e+08	0.000000e+00	0.000000e+00
0.012000	1.085464e+04	1.466721e+08	0.000000e+00	0.000000e+00
0.012200	1.085464e+04	1.491166e+08	0.000000e+00	0.000000e+00
0.012400	1.085464e+04	1.515612e+08	0.000000e+00	0.000000e+00
0.012600	1.085464e+04	1.540057e+08	0.000000e+00	0.000000e+00
0.012800	1.085464e+04	1.564502e+08	0.000000e+00	0.000000e+00
0.013000	1.085464e+04	1.588948e+08	0.000000e+00	0.000000e+00
0.013200	1.085464e+04	1.613393e+08	0.000000e+00	0.000000e+00
0.013400	1.085464e+04	1.637838e+08	0.000000e+00	0.000000e+00
0.013600	1.085464e+04	1.662284e+08	0.000000e+00	0.000000e+00
0.013800	1.085464e+04	1.686729e+08	0.000000e+00	0.000000e+00
0.014000	1.085464e+04	1.711174e+08	0.000000e+00	0.000000e+00
0.014200	1.085464e+04	1.735620e+08	0.000000e+00	0.000000e+00
0.014400	1.085464e+04	1.760065e+08	0.000000e+00	0.000000e+00
0.014600	1.085464e+04	1.784510e+08	0.000000e+00	0.000000e+00
0.014800	1.085464e+04	1.808956e+08	0.000000e+00	0.000000e+00
0.015000	1.085464e+04	1.833401e+08	0.000000e+00	0.000000e+00
0.015200	1.085464e+04	1.857847e+08	0.000000e+00	0.000000e+00
0.015400	1.085464e+04	1.882292e+08	0.000000e+00	0.000000e+00
0.015600	1.085464e+04	1.906737e+08	0.000000e+00	0.000000e+00
0.015800	1.085464e+04	1.931183e+08	0.000000e+00	0.000000e+00
0.016000	1.085464e+04	1.955628e+08	0.000000e+00	0.000000e+00
0.016200	1.085464e+04	1.980073e+08	0.000000e+00	0.000000e+00
0.016400	1.085464e+04	2.004519e+08	0.000000e+00	0.000000e+00
0.016600	1.085464e+04	2.028964e+08	0.000000e+00	0.000000e+00
0.016800	1.085464e+04	2.053409e+08	0.000000e+00	0.000000e+00
0.017000	1.085464e+04	2.077855e+08	0.000000e+00	0.000000e+00
0.017200	1.085464e+04	2.102300e+08	0.000000e+00	0.000000e+00
0.017400	1.085464e+04	2.126745e+08	0.000000e+00	0.000000e+00
0.017600	1.085464e+04	2.151191e+08	0.000000e+00	0.000000e+00
0.017800	1.085464e+04	2.175636e+08	0.000000e+00	0.000000e+00
0.018000	1.085464e+04	2.200081e+08	0.000000e+00	0.000000e+00
0.018200	1.085464e+04	2.224527e+08	0.000000e+00	0.000000e+00
0.018400	1.085464e+04	2.248972e+08	0.000000e+00	0.000000e+00
0.018600	1.085464e+04	2.273417e+08	0.000000e+00	0.000000e+00
0.018800	1.085464e+04	2.297863e+08	0.000000e+00	0.000000e+00
0.019000	1.085464e+04	2.322308e+08	0.000000e+00	0.000000e+00
0.019200	1.085464e+04	2.346753e+08	0.000000e+00	0.000000e+00
0.019400	1.085464e+04	2.371199e+08	0.000000e+00	0.000000e+00
0.019600	1.085464e+04	2.395644e+08	0.000000e+00	0.000000e+00
0.019800	1.085464e+04	2.420090e+08	0.000000e+00	0.000000e+00
0.020000	1.085464e+04	2.444535e+08	0.000000e+00	0.000000e+00
0.020200	1.085464e+04	2.468980e+08	0.000000e+00	0.000000e+00
0.020400	1.085464e+04	2.493426e+08	0.000000e+00	0.000000e+00
0.020600	1.085464e+04	2.517871e+08	0.000000e+00	0.000000e+00
0.020800	1.085464e+04	2.542316e+08	0.000000e+00	0.000000e+00
0.021000	1.085464e+04	2.566762e+08	0.000000e+00	0.000000e+00
0.021200	1.085464e+04	2.591207e+08	0.000000e+00	0.000000e+00
0.021400	1.085464e+04	2.615652e+08	0.000000e+00	0.000000e+00
0.021600	1.085464e+04	2.640098e+08	0.000000e+00	0.000000e+00
0.021800	1.085464e+04	2.664543e+08	0.000000e+00	0.000000e+00
0.022000	1.085464e+04	2.688988e+08	0.000000e+00	0.000000e+00
0.022200	1.085464e+04	2.713434e+08	0.000000e+00	0.000000e+00
0.022400	1.085464e+04	2.737879e+08	0.000000e+00	0.000000e+00
0.022600	1.085464e+04	2.762324e+08	0.000000e+00	0.000000e+00
0.022800	1.085464e+04	2.786770e+08	0.000000e+00	0.000000e+00
0.023000	1.085464e+04	2.811215e+08	0.000000e+00	0.000000e+00
0.023200	1.085464e+04	2.835660e+08	0.000000e+00	0.000000e+00
0.023400	1.085464e+04	2.860106e+08	0.000000e+00	0.000000e+00
0.023600	1.085464e+04	2.884551e+08	0.000000e+00	0.000000e+00
0.023800	1.085464e+04	2.908997e+08	0.000000e+00	0.000000e+00
0.024000	1.085464e+04	2.933442e+08	0.000000e+00	0.000000e+00
0.024200	1.085464e+04	2.957887e+08	0.000000e+00	0.000000e+00
0.024400	1.085464e+04	2.982333e+08	0.000000e+00	0.000000e+00
0.024600	1.085464e+04	3.006778e+08	0.000000e+00	0.000000e+00
0.024800	1.085464e+04	3.031223e+08	0.000000e+00	0.000000e+00
0.025000	1.085464e+04	3.055669e+08	0.000000e+00	0.000000e+00
0.025200	1.085464e+04	3.080114e+08	0.000000e+00	0.000000e+00
0.025400	1.085464e+04	3.104559e+08	0.000000e+00	0.000000e+00
0.025600	1.085464e+04	3.129005e+08	0.000000e+00	0.000000e+00
0.025800	1.085464e+04	3.153450e+08	0.000000e+00	0.000000e+00
0.026000	1.085464e+04	3.177895e+08	0.000000e+00	0.000000e+00
0.026200	1.085464e+04	3.202341e+08	0.000000e+00	0.000000e+00
0.026400	1.085464e+04	3.226786e+08	0.000000e+00	0.000000e+00
0.026600	1.085464e+04	3.251231e+08	0.000000e+00	0.000000e+00
0.026800	1.085464e+04	3.275677e+08	0.000000e+00	0.000000e+00
